,0
2626,119670.28255008312
2627,552675.2364578352
2628,353653.9575250895
2629,42987.742358538904
2630,298830.5756071161
2631,449812.4379932886
2632,252108.63986437296
2633,1195918.1313362708
2634,1006533.8396544327
2635,1820311.326830193
2636,868059.4657245557
2637,397650.3086375635
2638,333709.24289665045
2639,207116.57961749897
2640,1321524.8853192898
2641,168937.80715011485
2642,544754.3408355308
2643,623701.9945090342
2644,196802.81598099443
2645,510488.0210919606
2646,377491.7570879465
2647,497021.969878586
2648,718201.4914444232
2649,529404.8108371053
2650,496166.05419998406
2651,147614.09336698282
2652,446472.18421397964
2653,581609.004332557
2654,730560.096415484
2655,835659.7060683497
2656,713530.6321479636
2657,-37887.13413237847
2658,387295.793494478
2659,339082.2319131122
2660,106983.98257715133
2661,297755.2069570882
2662,271322.6454509904
2663,710230.0434653854
2664,910526.7296421962
2665,761223.7412823694
2666,873592.8318615438
2667,406720.126806417
2668,611970.7830338405
2669,1079286.6606262014
2670,694455.7157552578
2671,50373.576336963044
2672,636290.0882505518
2673,610899.3553757736
2674,657116.4152017361
2675,541243.1631799961
2676,529629.3570986683
2677,680272.183094287
2678,567899.5882907634
2679,196781.0925682467
2680,792041.4642155272
2681,328968.7851597131
2682,603257.5642500025
2683,-120492.33178655122
2684,642020.6757449036
2685,542887.6835335692
2686,231698.12294317462
2687,927256.91184196
2688,695771.8163018095
2689,328427.34122970724
2690,1206525.025196022
2691,116389.66917174554
2692,740267.0809734572
2693,181754.84290997457
2694,351195.8279921479
2695,376414.29150252976
2696,309191.9313355627
2697,191974.815833301
2698,311071.02840983367
2699,458029.44263700594
2700,874641.6127096039
2701,323884.2700538533
2702,343272.2809439737
2703,349984.0613994553
2704,336695.6188393808
2705,224082.1179804064
2706,338308.22753304197
2707,869767.8701698332
2708,786991.3583295249
2709,768516.1627088769
2710,173231.21688864927
2711,409104.29977642244
2712,1761572.0547680054
2713,676676.4072586042
2714,574394.9263577869
2715,576203.9744890445
2716,525286.6509468715
2717,624374.125218021
2718,1313976.873173891
2719,683979.6276978423
2720,421201.1761704624
2721,619127.0579075869
2722,556121.4820732776
2723,87941.38997584255
2724,-87563.24180721599
2725,2483545.6171663995
2726,314863.9412995258
2727,313275.0050295257
2728,862030.6794330428
2729,940537.5889561506
2730,223187.33471982647
2731,557563.1292761869
2732,263204.718267478
2733,718673.0570971901
2734,2262295.37919636
2735,1115496.7856417387
2736,790637.6045717838
2737,448156.37441066105
2738,180869.0525067221
2739,181439.32443107362
2740,1055402.5823000553
2741,389874.62155399774
2742,922741.5085514475
2743,451102.85320962116
2744,400926.5265387334
2745,707150.3711326389
2746,484896.2699235977
2747,1124736.5751007344
2748,202715.43833683623
2749,436935.08734799584
2750,882526.2282046453
2751,550138.8783738631
2752,466494.6489657108
2753,317233.6062629225
2754,655285.7198098211
2755,825600.2239569112
2756,891747.9919221714
2757,459770.04944040324
2758,331937.88433832093
2759,642660.6304722548
2760,613955.138169008
2761,511441.902380576
2762,814661.8566884767
2763,227122.03341430298
2764,1708595.87466728
2765,522272.142030093
2766,399550.5830849932
2767,1003472.4933501269
2768,609806.7886893157
2769,251568.5066913073
2770,407597.0299771454
2771,472204.4568570722
2772,201555.65976666065
2773,290777.3992068026
2774,695762.1573141123
2775,1010208.1518921548
2776,201055.44980125903
2777,399884.8108555395
2778,869880.7938383125
2779,458660.4126329649
2780,-106042.91226217513
2781,2533554.8285698127
2782,311794.88536628964
2783,518067.0283218211
2784,187668.51074907836
2785,808242.65978106
2786,495441.85565066314
2787,678433.6372234082
2788,1166056.640767828
2789,525313.9721532237
2790,633036.9099125997
2791,246601.98953188112
2792,861789.3754923552
2793,436726.10269775114
2794,794458.5352854453
2795,92119.3596254781
2796,343640.6823538847
2797,183628.8234018447
2798,793406.1513457492
2799,407318.45327330567
2800,365781.41141099087
2801,896630.0066627074
2802,344549.71616172465
2803,514478.0266292626
2804,1249866.450127813
2805,385630.29084490915
2806,266022.51696490013
2807,362971.83184666757
2808,1224340.3428740436
2809,347184.9445381267
2810,391048.40235014446
2811,1033697.4269203878
2812,1693641.7661196906
2813,168870.7611495193
2814,-3511.9359399631794
2815,364010.2901367387
2816,658032.8297599411
2817,479622.60675613803
2818,337855.4131844896
2819,340886.33428475424
2820,1260186.5743285222
2821,569129.0902691035
2822,65775.28746600292
2823,634499.9624343052
2824,724297.2853306592
2825,339957.11933801055
2826,459449.8274441641
2827,1059231.1860911516
2828,1217468.9051527316
2829,176399.98468212812
2830,743285.2803237876
2831,441700.10568175535
2832,1286215.7329605753
2833,210880.14428203471
2834,284059.3353638097
2835,114172.60401444399
2836,248468.17312393413
2837,620704.3630059095
2838,209989.3165965067
2839,1966252.2125737313
2840,206846.34751116496
2841,974604.6150817381
2842,523069.169833455
2843,405139.82634347084
2844,538915.0424207131
2845,599119.3573781998
2846,996669.6984997041
2847,466448.0801189499
2848,439911.6044932272
2849,2401858.3607673836
2850,239583.45792722236
2851,560478.5464487734
2852,638277.9694594231
2853,375138.9266561513
2854,293796.4306091387
2855,345600.47352734464
2856,151650.5012187173
2857,341298.9021667872
2858,497952.2124970282
2859,567820.7243880773
2860,399401.414970519
2861,300699.32935607166
2862,673746.773048846
2863,868841.6469698494
2864,614899.9533887315
2865,524598.6167420915
2866,511334.8802059118
2867,527053.8029128838
2868,174419.1468599625
2869,373626.5038139684
2870,447856.638364226
2871,-102417.28736195658
2872,386121.45950074773
2873,103132.59032093978
2874,510774.51882599806
2875,388666.6517183321
2876,256802.79949336208
2877,219081.42594364047
2878,574512.6371975956
2879,538259.8412362557
2880,274628.28396619874
2881,617138.9408828972
2882,318288.4015928338
2883,532905.6855203797
2884,338735.8682179783
2885,206137.87265338516
2886,424562.4899495705
2887,831705.3961944304
2888,337111.8207497967
2889,664073.6503651247
2890,544294.3566371296
2891,1449960.2043716311
2892,568556.9390208569
2893,773822.3278594215
2894,22239.75662691085
2895,354518.7414909265
2896,231974.00579313113
2897,62196.747846543905
2898,621243.3215396305
2899,287604.2137805209
2900,317752.0392077827
2901,542620.7956367533
2902,314935.95201787946
2903,331499.5978054184
2904,374519.3789437616
2905,280018.46509469004
2906,232739.95568697795
2907,429228.30050571216
2908,805899.7059064303
2909,522688.2943055902
2910,438082.1267582972
2911,880349.7289389559
2912,386066.5454413013
2913,1397190.2427984555
2914,418846.87013909
2915,657030.2885583527
2916,857483.2479729113
2917,742697.2220176528
2918,701153.0388207856
2919,-167666.7783243346
2920,396859.3822232925
2921,1071277.376227247
2922,551986.335424186
2923,333849.8062593129
2924,2101088.444646447
2925,461909.52447146666
2926,225732.34895399155
2927,698430.4590598757
2928,191457.99487833015
2929,453926.7885243201
2930,1697112.2628979553
2931,517615.09347498266
2932,411136.9619982998
2933,530322.8738421311
2934,292905.4330247708
2935,361315.0071879958
2936,158964.48168509512
2937,1458025.8719019662
2938,504891.42542753357
2939,209640.1308642631
2940,721908.8209716033
2941,174191.54685501987
2942,344267.04142715526
2943,396875.9808578036
2944,404219.55329709605
2945,245124.40785895142
2946,289390.31063335936
2947,463722.49102437194
2948,362809.28565061116
2949,949167.5393645802
2950,1751444.5300945966
2951,818350.890315852
2952,492049.8133392583
2953,1087030.9691066765
2954,382520.5059325594
2955,504238.3646043404
2956,493736.7778276664
2957,954080.066727725
2958,467783.8907560819
2959,1188782.4927078276
2960,362142.93397922674
2961,935832.3746080465
2962,627259.7613338783
2963,354859.21342897485
2964,347504.8410282958
2965,331656.08796180575
2966,130952.82014860475
2967,151570.04324130103
2968,870810.1533547976
2969,599101.1297436705
2970,405641.97174022824
2971,487883.29734022066
2972,585590.3502501681
2973,757124.0326512416
2974,220173.64158369752
2975,425825.6721528737
2976,162802.13026954
2977,849569.3033663357
2978,155129.90217684017
2979,622828.7435541346
2980,486685.8329498207
2981,599793.2790645042
2982,515326.33706194663
2983,647356.5073728933
2984,658240.8010901939
2985,330624.70205304876
2986,574438.3323412328
2987,762663.1340387688
2988,665234.719577857
2989,337852.9792552474
2990,1050423.663820459
2991,531672.5062488135
2992,778976.5196531205
2993,315207.7345827437
2994,229929.6542894789
2995,278798.611846838
2996,733791.9770589384
2997,233233.17269185645
2998,990890.1907842687
2999,1071714.3355735028
